"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"338","1419573_a_at","Lgals1","16852","lectin, galactose binding, soluble 1",0.0923989983720528,10.1270940778876,0.227533465078441,0.821979994275783,0.821979994275783,-5.39390520288844
"339","1419574_at","Zfp292","30046","zinc finger protein 292",-0.335847629082773,6.78169313012261,-0.730085367106216,0.472565157465512,0.472565157465512,-5.19460147073933
"340","1419583_at","Cbx4","12418","chromobox 4",-0.443095557594205,9.07541802314451,-1.04008672034503,0.308899483779434,0.308899483779434,-4.97310240629464
"341","1419586_at","Rp2","19889","retinitis pigmentosa 2 homolog",0.309450619048506,6.76377721736565,0.685988721258208,0.499443341097098,0.499443341097098,-5.22019057769889
"342","1419595_a_at","Ggh","14590","gamma-glutamyl hydrolase",0.281011527268276,7.41451853618199,0.473799706013566,0.640021927949084,0.640021927949084,-5.32182150449738
"343","1419599_s_at","Ms4a6d","68774","membrane-spanning 4-domains, subfamily A, member 6D",0.385074204492032,9.24546685198308,0.361513867747741,0.720950547232023,0.720950547232023,-5.36088883691913
"344","1419603_at","Ifi204","15951","interferon activated gene 204",0.0477922495006835,4.958016704903,0.077934790961378,0.938540754656045,0.938540754656045,-5.41308328030148
"345","1419609_at","Ccr1","12768","C-C motif chemokine receptor 1",0.503264900303821,9.94475894280881,0.723013823860724,0.476817620015342,0.476817620015342,-5.19880686920221
"346","1419645_at","Cstf2","108062","cleavage stimulation factor, 3' pre-RNA subunit 2",-0.342814589143991,7.51601881591798,-0.791900349105523,0.436352337222938,0.436352337222938,-5.1561977904755
"347","1419647_a_at","Ier3","15937","immediate early response 3",0.913606710816129,7.26463858447345,0.967500300409914,0.343161837982049,0.343161837982049,-5.03133857054544
"348","1419649_s_at","Myo1c","17913","myosin IC",-0.230520756554254,9.7735112327938,-0.545595669316347,0.590493842001594,0.590493842001594,-5.2914650102045
"349","1419657_a_at","Slc25a36","192287","solute carrier family 25, member 36",-0.276875489014977,8.08495804039203,-0.606102853370523,0.550265880432028,0.550265880432028,-5.26266495928406
"350","1419665_a_at","Nupr1","56312","nuclear protein transcription regulator 1",-0.0546292323515409,7.27655778059708,-0.0762858191534466,0.939838475136809,0.939838475136809,-5.4131901301921
"351","1419669_at","Prtn3","19152","proteinase 3",1.03130408754477,6.42009555065854,1.82441353985754,0.0808510714649966,0.0808510714649966,-4.12471577459245
"352","1419681_a_at","Prok2","50501","prokineticin 2",0.856430142979923,7.64932410774205,0.443267059401982,0.661632955819005,0.661632955819005,-5.33346497036384
"353","1419691_at","Camp","12796","cathelicidin antimicrobial peptide",1.12008388397411,8.66872754361759,1.2101823740155,0.238260248602424,0.238260248602424,-4.82209556929565
"354","1419692_a_at","Ltc4s","17001","leukotriene C4 synthase",1.42245529618511,6.89300493614089,2.63147598819225,0.0147784270801217,0.0147784270801217,-2.93267775029085
"355","1419709_at","Stfa3","20863","stefin A3",1.02220931074898,7.17832309932069,0.611932590223627,0.54646708209085,0.54646708209085,-5.25973596496734
"356","1419714_at","Cd274","60533","CD274 antigen",0.0401830628794091,8.30484670876919,0.0690445673867895,0.945539216510679,0.945539216510679,-5.41363231411082
"357","1419722_at","Klk8","259277","kallikrein related-peptidase 8",0.291271882637112,8.37438340788395,0.602876507740454,0.552374184532499,0.552374184532499,-5.26427434202822
"358","1419744_at","H2-DMb2","15000","histocompatibility 2, class II, locus Mb2",-0.903604365220032,9.00548438113382,-1.00876829893817,0.323376478577319,0.323376478577319,-4.99869443422287
"359","1419764_at","Chil3","12655","chitinase-like 3",1.85016560936291,9.96603691235422,1.45671039142768,0.15844982291098,0.15844982291098,-4.56911838313515
"360","1419769_at","Cd22","12483","CD22 antigen",-0.327319583957379,7.34578442979575,-0.357821445955796,0.723675870055284,0.723675870055284,-5.36199786057955
"361","1419824_a_at","Aasdh","231326","aminoadipate-semialdehyde dehydrogenase",-0.107834905371663,6.36959963596769,-0.26688076919961,0.791892633740693,0.791892633740693,-5.38575443673095
"362","1419872_at","Csf1r","12978","colony stimulating factor 1 receptor",-0.24907504719455,10.6479900924664,-0.559907716762043,0.580849200129521,0.580849200129521,-5.28491718387538
"363","1419907_s_at","Fcrla","98752","Fc receptor-like A",-0.674040727564956,7.19446726209599,-0.767742584560908,0.450298063464112,0.450298063464112,-5.17155598228512
"364","1419909_at","Mphosph9","269702","M-phase phosphoprotein 9",-0.00596281022942868,7.94345437497847,-0.0149136917173106,0.988227129358918,0.988227129358918,-5.41554218134057
"365","1419922_s_at","Atrnl1","226255","attractin like 1",0.353355539241898,6.60642297200345,0.664719490664268,0.512710860802258,0.512710860802258,-5.23199015524289
"366","1419976_s_at","Nfatc3","18021","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3",-0.368523273104977,8.13317792029943,-0.880193619975672,0.38768135376642,0.38768135376642,-5.09629473817259
"367","1419985_s_at","Ccdc69","52570","coiled-coil domain containing 69",-0.381417921311497,7.15909428581285,-0.822928321453551,0.418834519481224,0.418834519481224,-5.13581844141673
"368","1420129_s_at","Rtcb","28088","RNA 2',3'-cyclic phosphate and 5'-OH ligase",-0.254008978350383,8.78056078430183,-0.656559097749481,0.517852721202192,0.517852721202192,-5.23642305582892
"369","1420174_s_at","Tax1bp1","52440","Tax1 (human T cell leukemia virus type I) binding protein 1",-0.287340619465718,7.64214082496399,-0.668571817264115,0.510293390471623,0.510293390471623,-5.22987930408801
"370","1420330_at","Clec4e","56619","C-type lectin domain family 4, member e",0.327236144693636,8.23576001265082,0.2843685344037,0.778622622242825,0.778622622242825,-5.3817184083973
"371","1420338_at","Alox15","11687","arachidonate 15-lipoxygenase",1.92481641349494,7.76656574514351,2.13262307543684,0.0436319581532731,0.0436319581532731,-3.69954047037246
"372","1420342_at","Gdap10","100504486","ganglioside-induced differentiation-associated-protein 10",-0.201755247272509,7.14725010477712,-0.381243299460664,0.706453219145376,0.706453219145376,-5.35477281179323
"373","1420353_at","Lta","16992","lymphotoxin A",-0.281118863677566,5.6207648416946,-0.795671044969423,0.434199742542531,0.434199742542531,-5.15376030969396
"374","1420361_at","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",0.422346128539274,8.49403614160799,0.646668321199232,0.524122791884164,0.524122791884164,-5.2417256765765
"375","1420374_at","Foxj2","60611","forkhead box J2",-0.155971684898091,7.2578416187989,-0.421102022550884,0.677513099629785,0.677513099629785,-5.34144127522998
"376","1420407_at","Ltb4r1","16995","leukotriene B4 receptor 1",0.456739536425408,7.6569584166526,0.659334693715264,0.516100636223354,0.516100636223354,-5.2349211692791
"377","1420420_at","Hao1","15112","hydroxyacid oxidase 1, liver",0.850337716913254,5.45132520620316,2.20172390594285,0.0377734654749423,0.0377734654749423,-3.59857615270224
"378","1420477_at","Nap1l1","53605","nucleosome assembly protein 1-like 1",-0.0174222892077474,5.55136421545291,-0.0362114401823477,0.971420090716098,0.971420090716098,-5.41508456553887
"379","1420484_a_at","Vtn","22370","vitronectin",2.86714521352861,6.59476922509306,3.13423353687527,0.00458134936104534,0.00458134936104534,-2.09213371288932
"380","1420497_a_at","Cebpz","12607","CCAAT/enhancer binding protein zeta",-0.111824855629291,6.8215465258147,-0.253841225161134,0.8018294728477,0.8018294728477,-5.38859838181207
"381","1420498_a_at","Dab2","13132","disabled 2, mitogen-responsive phosphoprotein",1.51371074902769,6.33903893632412,2.29448209524664,0.0310295995472608,0.0310295995472608,-3.46014361991461
"382","1420549_at","Gbp2b","14468","guanylate binding protein 2b",-0.28770384683612,9.0274779400146,-0.222173622469694,0.826101265000913,0.826101265000913,-5.39491565395886
"383","1420591_at","Gpr84","80910","G protein-coupled receptor 84",0.261243063027436,6.14133302260886,0.254997528289057,0.800946899080308,0.800946899080308,-5.38835190668183
"384","1420611_at","Prkacb","18749","protein kinase, cAMP dependent, catalytic, beta",-0.200345255291385,8.47896564260447,-0.434617800060397,0.667810970480685,0.667810970480685,-5.33662523627242
"385","1420641_a_at","Sqor","59010","sulfide quinone oxidoreductase",0.383880758384189,8.64036956129497,0.625803970576396,0.53748410755655,0.53748410755655,-5.2526582492566
"386","1420697_at","Slc15a3","65221","solute carrier family 15, member 3",0.193772477720847,7.88780883507058,0.262411640065599,0.795294392446363,0.795294392446363,-5.38674509230015
"387","1420699_at","Clec7a","56644","C-type lectin domain family 7, member a",-0.982100627980294,9.77004599445761,-1.63734729422637,0.11490172517491,0.11490172517491,-4.36016156550782
"388","1420703_at","Csf2ra","12982","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)",0.144577055770068,9.28510088625793,0.292709511891452,0.772317201635348,0.772317201635348,-5.37970392302904
"389","1420743_a_at","Ppp3cc","19057","protein phosphatase 3, catalytic subunit, gamma isoform",-0.248129349032513,5.47423210037631,-0.551194593348504,0.586711478285023,0.586711478285023,-5.2889230471955
"390","1420764_at","Scrg1","20284","scrapie responsive gene 1",0.261021017097755,5.68679504565704,0.381735178109873,0.706093200902069,0.706093200902069,-5.35461624022851
"391","1420788_at","Klrg1","50928","killer cell lectin-like receptor subfamily G, member 1",-0.719261226646216,7.4730721935818,-1.66069976478817,0.110080568307394,0.110080568307394,-4.33179104401967
"392","1420822_s_at","Sgpp1","81535","sphingosine-1-phosphate phosphatase 1",-0.206726350590499,8.1462952553637,-0.595416000916428,0.557265483025273,0.557265483025273,-5.26796412425833
"393","1420831_at","Qsox1","104009","quiescin Q6 sulfhydryl oxidase 1",0.378538225832866,8.12877624293842,0.935307375436751,0.359157272132243,0.359157272132243,-5.05594370993271
"394","1420865_at","Zbtb14","22666","zinc finger and BTB domain containing 14",-0.27181338008208,7.49418370769999,-0.726007747333742,0.475014509250724,0.475014509250724,-5.19703113657361
"395","1420878_a_at","Ywhab","54401","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide",-0.0554597106424239,8.6741343815073,-0.134377012953806,0.894250512093446,0.894250512093446,-5.40804987933679
"396","1420928_at","St6gal1","20440","beta galactoside alpha 2,6 sialyltransferase 1",-0.162149317090369,9.49655205760897,-0.209504438932164,0.835862908322877,0.835862908322877,-5.39720878579687
"397","1420952_at","Son","20658","Son DNA binding protein",-0.29279943964027,9.82296319493411,-0.729485967483376,0.472924740948173,0.472924740948173,-5.19495943329884
"398","1420965_a_at","Enc1","13803","ectodermal-neural cortex 1",-0.235974779144123,7.75812606527868,-0.48666003701945,0.63101439724064,0.63101439724064,-5.31669045841959
"399","1420979_at","Pak1","18479","p21 (RAC1) activated kinase 1",0.130370873968655,5.67296093257776,0.250364227703617,0.804484985918611,0.804484985918611,-5.38933282624648
"400","1420994_at","B3gnt5","108105","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",-0.907094634506663,8.10991995266346,-1.10216545898583,0.281567543232125,0.281567543232125,-4.92031690238962
"401","1421000_at","Cnot4","53621","CCR4-NOT transcription complex, subunit 4",-0.16222237629634,6.36881770590601,-0.418670263243418,0.679264833071436,0.679264833071436,-5.34229192116303
"402","1421052_a_at","Sms","20603","spermine synthase",-0.314464577943659,7.99624803523155,-0.713326656041574,0.482679054473425,0.482679054473425,-5.2045047599669
"403","1421118_a_at","Adgrg1","14766","adhesion G protein-coupled receptor G1",0.503499846627518,8.51730085009347,1.24175043333708,0.22659897205394,0.22659897205394,-4.79189756628008
"404","1421127_at","Tmem42","66079","transmembrane protein 42",0.0419393719722532,7.03256576409179,0.100325310255812,0.920938410047868,0.920938410047868,-5.4114064471352
"405","1421144_at","Rpgrip1","77945","retinitis pigmentosa GTPase regulator interacting protein 1",0.0859088377923962,5.81962492975476,0.203494372751299,0.84050321968383,0.84050321968383,-5.39824975091133
"406","1421164_a_at","Arhgef1","16801","Rho guanine nucleotide exchange factor 1",-0.390268690787401,10.1412027058667,-0.749979026181733,0.460722149010853,0.460722149010853,-5.18256323768588
"407","1421173_at","Irf4","16364","interferon regulatory factor 4",-0.135380778304928,7.14111716394641,-0.227842737653629,0.821742347875656,0.821742347875656,-5.3938461668608
"408","1421205_at","Atm","11920","ataxia telangiectasia mutated",-0.211487091876879,6.82918340454614,-0.479110831484037,0.636294993684023,0.636294993684023,-5.31971872779266
"409","1421211_a_at","Ciita","12265","class II transactivator",-0.834630104700656,7.11926737484471,-1.34070936514333,0.192852139559255,0.192852139559255,-4.69298788701662
"410","1421217_a_at","Lgals9","16859","lectin, galactose binding, soluble 9",0.181433294361682,9.78775273244279,0.398533411942048,0.693840691903686,0.693840691903686,-5.34914982960841
"411","1421262_at","Lipg","16891","lipase, endothelial",1.23986888592967,7.21766256210673,0.516655565302867,0.610232493310608,0.610232493310608,-5.30420214110685
"412","1421291_at","Il18rap","16174","interleukin 18 receptor accessory protein",0.0531539071694054,6.98660946487311,0.123115562468909,0.90306413677403,0.90306413677403,-5.40926758411805
"413","1421304_at","Klra2","16633","killer cell lectin-like receptor, subfamily A, member 2",-0.391769062127517,7.2493150006274,-0.541830802290114,0.593043909435183,0.593043909435183,-5.29316013802204
"414","1421366_at","Clec5a","23845","C-type lectin domain family 5, member a",0.18479333838584,6.38503716038662,0.182603776882389,0.856677542168623,0.856677542168623,-5.40163330432597
"415","1421375_a_at","S100a6","20200","S100 calcium binding protein A6 (calcyclin)",0.733507256661836,11.1977443050793,0.941541561711322,0.356021348787913,0.356021348787913,-5.05123817105508
"416","1421408_at","Igsf6","80719","immunoglobulin superfamily, member 6",0.0730982478825659,8.64081850454352,0.104938804396208,0.917316319219136,0.917316319219136,-5.41100865151105
"417","1421410_a_at","Pstpip2","19201","proline-serine-threonine phosphatase-interacting protein 2",0.25075298114157,5.91144417141205,0.391613329114641,0.698878064149745,0.698878064149745,-5.3514298021507
"418","1421456_at","P2ry1","18441","purinergic receptor P2Y, G-protein coupled 1",0.336982028128233,7.2438207293303,0.757127322205923,0.456510167388852,0.456510167388852,-5.17816297629159
"419","1421457_a_at","Samsn1","67742","SAM domain, SH3 domain and nuclear localization signals, 1",0.0338450085611708,7.94470442001033,0.0666338452110209,0.947437754156258,0.947437754156258,-5.41376975185636
"420","1421463_at","Siglece","83382","sialic acid binding Ig-like lectin E",-0.0465862901596079,6.52605690263167,-0.0978381891476661,0.922891798628951,0.922891798628951,-5.4116134867714
"421","1421525_a_at","Naip5","17951","NLR family, apoptosis inhibitory protein 5",0.165096299967132,5.60887132561011,0.475220677222435,0.639023847393595,0.639023847393595,-5.32126115890535
"422","1421596_s_at","Ifi44l","15061","interferon-induced protein 44 like",-0.354044561639099,7.6022914590209,-0.369118216910364,0.715349799091323,0.715349799091323,-5.35856947444701
"423","1421734_at","Cxcr2","12765","C-X-C motif chemokine receptor 2",-0.299561118710116,8.61853760532216,-0.397407426007773,0.694659363542593,0.694659363542593,-5.3495234874536
"424","1421775_at","Fcer1a","14125","Fc receptor, IgE, high affinity I, alpha polypeptide",0.730837735136902,4.87927217012513,1.25370136216685,0.222299148753818,0.222299148753818,-4.78029241688074
"425","1421840_at","Abca1","11303","ATP-binding cassette, sub-family A member 1",0.203000429227158,8.57368310437865,0.308243303253911,0.760617207228522,0.760617207228522,-5.37579844097994
"426","1421844_at","Il1rap","16180","interleukin 1 receptor accessory protein",0.229948537514131,7.60964599721842,0.333265366196522,0.741893811601693,0.741893811601693,-5.36908719778103
"427","1421863_at","Vamp1","22317","vesicle-associated membrane protein 1",-0.149829949212389,7.14603648922217,-0.34694016442614,0.731728790274855,0.731728790274855,-5.36520069107035
"428","1421870_at","Trim44","80985","tripartite motif-containing 44",-0.264245321991933,7.72319792573881,-0.609373331027591,0.548133052785419,0.548133052785419,-5.26102511973737
"429","1421904_at","Tgs1","116940","trimethylguanosine synthase 1",-0.131579102935053,7.79636069739308,-0.373469121748274,0.712152575255443,0.712152575255443,-5.35722101352957
"430","1421921_at","Serpina3m","20717","serine (or cysteine) peptidase inhibitor, clade A, member 3M",2.63597264801423,5.41916484707624,3.48315551042991,0.00196682637668013,0.00196682637668013,-1.48568027908517
"431","1421923_at","Sh3bp5","24056","SH3-domain binding protein 5 (BTK-associated)",-0.296717277154709,8.76037260304058,-0.591567624126498,0.559797332428674,0.559797332428674,-5.26985011332315
"432","1421926_at","Mapk11","19094","mitogen-activated protein kinase 11",-0.229841927015363,6.8413300358012,-0.464169416594979,0.646804393731158,0.646804393731158,-5.32557587206218
"433","1421947_at","Gng12","14701","guanine nucleotide binding protein (G protein), gamma 12",0.0396468728943411,8.11667223995351,0.0726716901501807,0.942683340236134,0.942683340236134,-5.41341633052629
"434","1421977_at","Mmp19","58223","matrix metallopeptidase 19",0.554829878530293,6.0448167772416,1.01675618256443,0.319640017105858,0.319640017105858,-4.99223382927877
"435","1422003_at","Cxcr5","12145","C-X-C motif chemokine receptor 5",-0.46536359434081,7.51083307367295,-0.612545060718141,0.546068785912356,0.546068785912356,-5.2594266790659
"436","1422013_at","Clec4a2","26888","C-type lectin domain family 4, member a2",0.418103286330108,8.08233351840515,0.599231501895838,0.554761138176324,0.554761138176324,-5.26608260494277
"437","1422018_at","Hivep2","15273","human immunodeficiency virus type I enhancer binding protein 2",-0.311911462228618,6.80666324381247,-0.619530382860129,0.541537022944532,0.541537022944532,-5.2558781702773
"438","1422041_at","Pilrb1","170741","paired immunoglobin-like type 2 receptor beta 1",-0.109031246315553,9.24363185921484,-0.175286276578992,0.862358623645959,0.862358623645959,-5.40273219568515
"439","1422046_at","Itgam","16409","integrin alpha M",0.76914580028153,8.59863583165856,1.07777116056393,0.292092508361647,0.292092508361647,-4.94138313713181
"440","1422084_at","Bmx","12169","BMX non-receptor tyrosine kinase",-0.0416880565749018,6.81413282440651,-0.0681623075147137,0.946233992926849,0.946233992926849,-5.41368317901484
"441","1422089_at","Ncr1","17086","natural cytotoxicity triggering receptor 1",-1.47779627050232,8.34465553099648,-2.53982734149693,0.0181531004476453,0.0181531004476453,-3.07957866857861
"442","1422105_at","Cd3e","12501","CD3 antigen, epsilon polypeptide",-0.22228146339285,10.2549585561523,-0.421617026568137,0.677142350947612,0.677142350947612,-5.34126050248465
"443","1422122_at","Fcer2a","14128","Fc receptor, IgE, low affinity II, alpha polypeptide",-1.36088062179333,8.84006918359162,-1.23509779836244,0.229019742874891,0.229019742874891,-4.79831670789605
"444","1422231_a_at","Tnfrsf25","85030","tumor necrosis factor receptor superfamily, member 25",-0.39179557722681,6.09722622988913,-1.02532421706869,0.315665729572623,0.315665729572623,-4.98525311909488
"445","1422432_at","Dbi","13167","diazepam binding inhibitor",0.779009896444295,8.12641909648683,1.89247083017051,0.0708306858021154,0.0708306858021154,-4.03461475841729
"446","1422438_at","Ephx1","13849","epoxide hydrolase 1, microsomal",-0.255914533328832,7.58125289174322,-0.348140804578682,0.730838664997592,0.730838664997592,-5.36485208488385
"447","1422449_s_at","Rcn2","26611","reticulocalbin 2",-0.324288912233396,7.55153220518179,-0.857163408529513,0.400025367221367,0.400025367221367,-5.11248627910122
"448","1422453_at","Prpf8","192159","pre-mRNA processing factor 8",-0.244819065924844,9.04400504970981,-0.614041419326287,0.545096332776382,0.545096332776382,-5.25866979427898
"449","1422468_at","Ppt1","19063","palmitoyl-protein thioesterase 1",-0.222516437729481,7.32292616009497,-0.531271831290837,0.600224373175583,0.600224373175583,-5.29785350349667
"450","1422474_at","Pde4b","18578","phosphodiesterase 4B, cAMP specific",-0.650927125169808,8.6157384195431,-1.33408194076472,0.194982255848215,0.194982255848215,-4.69980985564274
"451","1422478_a_at","Acss2","60525","acyl-CoA synthetase short-chain family member 2",-0.22402881406294,6.58736317110389,-0.372190006743554,0.713091965593431,0.713091965593431,-5.35761906216583
"452","1422486_a_at","Smad4","17128","SMAD family member 4",-0.230677061176706,8.78584230913169,-0.524370410048929,0.604940102920159,0.604940102920159,-5.30087262334268
"453","1422497_at","Slc30a5","69048","solute carrier family 30 (zinc transporter), member 5",-0.178724161751487,7.73174553267053,-0.365066608141787,0.718331878990327,0.718331878990327,-5.35981116209819
"454","1422506_a_at","Cstb","13014","cystatin B",0.666401781446393,9.97050021998517,1.291046693483,0.20926359986018,0.20926359986018,-4.74342198147246
"455","1422526_at","Acsl1","14081","acyl-CoA synthetase long-chain family member 1",-0.106804754991391,8.9306028910504,-0.254691700555726,0.801180302550016,0.801180302550016,-5.38841720451637
"456","1422557_s_at","Mt1","17748","metallothionein 1",4.07374706925518,8.06491990980706,3.76304375776188,0.000985276194910571,0.000985276194910571,-0.992712567903077
"457","1422567_at","Niban1","63913","niban apoptosis regulator 1",-0.42629975012269,7.01803975798845,-0.908651772035137,0.372773394672186,0.372773394672186,-5.07574036286003
"458","1422573_at","Ampd3","11717","adenosine monophosphate deaminase 3",0.229298367514851,8.72936133422896,0.389027801119705,0.700763805978883,0.700763805978883,-5.35227157222892
"459","1422576_at","Atxn10","54138","ataxin 10",-0.00518503531654879,9.01112666056118,-0.00792273622388137,0.993745617246803,0.993745617246803,-5.41560927961956
"460","1422580_at","Myl4","17896","myosin, light polypeptide 4",-0.397284848844247,5.59859528755408,-0.942284683122609,0.355648773347252,0.355648773347252,-5.05067536247087
"461","1422601_at","Serpinb9","20723","serine (or cysteine) peptidase inhibitor, clade B, member 9",-0.518859206530573,8.15575680079874,-1.12592431884333,0.271582830744152,0.271582830744152,-4.89940031467104
"462","1422603_at","Rnase4","58809","ribonuclease, RNase A family 4",0.975860573428054,8.21753486372712,1.8521777789116,0.0766237899079843,0.0766237899079843,-4.08823317293578
"463","1422624_at","Rev1","56210","REV1, DNA directed polymerase",-0.0702978326772241,5.12795244851542,-0.136451237774833,0.892628627937486,0.892628627937486,-5.40781399747857
"464","1422632_at","Ctsw","13041","cathepsin W",-0.542949780786246,9.00887492145158,-1.35865305733794,0.187176240308571,0.187176240308571,-4.6743771883325
"465","1422678_at","Dgat2","67800","diacylglycerol O-acyltransferase 2",0.259308323220774,7.92180721089011,0.491521656105681,0.627624307590111,0.627624307590111,-5.31471581959853
"466","1422701_at","Zap70","22637","zeta-chain (TCR) associated protein kinase",-0.384998330851881,7.61365378297488,-1.00738100058198,0.32402848785265,0.32402848785265,-4.99981180820369
"467","1422702_at","Azin1","54375","antizyme inhibitor 1",-0.321786502076622,10.7436114986127,-0.88557101727802,0.384835071951735,0.384835071951735,-5.09245701096755
"468","1422703_at","Gk","14933","glycerol kinase",-0.0818481246311453,5.91217678702361,-0.136471104923329,0.892613095657041,0.892613095657041,-5.40781172074026
"469","1422714_at","Ube2i","22196","ubiquitin-conjugating enzyme E2I",-0.229943581107305,7.33897715086849,-0.600263441278489,0.554084821800058,0.554084821800058,-5.26557173924784
"470","1422715_s_at","Acp1","11431","acid phosphatase 1, soluble",-0.169836575876076,11.0427538592098,-0.421848973444616,0.676975400811098,0.676975400811098,-5.34117901541057
"471","1422748_at","Zeb2","24136","zinc finger E-box binding homeobox 2",-0.0393077870790499,7.06189057864659,-0.0970539313376674,0.923507859203304,0.923507859203304,-5.41167769536599
"472","1422754_at","Tmod1","21916","tropomodulin 1",0.29460596302315,9.18430248187941,0.666235129295753,0.511758986360736,0.511758986360736,-5.23116106409212
"473","1422760_at","Padi4","18602","peptidyl arginine deiminase, type IV",0.743804606462418,7.71397649487317,0.919060961258982,0.367416144988822,0.367416144988822,-5.06807205654918
"474","1422775_at","Blk","12143","B lymphoid kinase",-0.440357115139452,8.70750182286772,-0.599151769920431,0.554813411107519,0.554813411107519,-5.26612204131274
"475","1422801_at","G3bp1","27041","G3BP stress granule assembly factor 1",-0.238228471338147,9.38243245235917,-0.660134067013006,0.515596642582121,0.515596642582121,-5.23448750105013
"476","1422804_at","Serpinb6b","20708","serine (or cysteine) peptidase inhibitor, clade B, member 6b",-0.24942989246223,6.78715536826558,-0.646484033895701,0.524240009504143,0.524240009504143,-5.24182374470458
"477","1422808_s_at","Dock2","94176","dedicator of cyto-kinesis 2",-0.445217511943209,10.1247747988159,-1.17992485106812,0.249855427170169,0.249855427170169,-4.8504122253447
"478","1422812_at","Cxcr6","80901","C-X-C motif chemokine receptor 6",-0.655470651239512,6.30353444869778,-1.16731991127939,0.254807903019336,0.254807903019336,-4.86202565871105
"479","1422828_at","Cd3d","12500","CD3 antigen, delta polypeptide",-0.559216852050021,10.1771741561409,-0.789992696995516,0.437443858246732,0.437443858246732,-5.15742681329481
"480","1422850_at","Pabpn1","54196","poly(A) binding protein, nuclear 1",-0.395105723994687,8.68153785057059,-0.86086567567759,0.398024162860819,0.398024162860819,-5.10991018842862
"481","1422852_at","Cib2","56506","calcium and integrin binding family member 2",0.100312299791554,5.52195453661192,0.204262457325487,0.839909856455059,0.839909856455059,-5.39811839720486
"482","1422869_at","Mertk","17289","MER proto-oncogene tyrosine kinase",1.33870404608529,5.78712373770018,2.61748013728975,0.0152526640778934,0.0152526640778934,-2.95526194240161
"483","1422886_a_at","Clk4","12750","CDC like kinase 4",-0.285042478524517,7.91090354513423,-0.659889117653464,0.515751050801225,0.515751050801225,-5.23462044199814
"484","1422892_s_at","H2-Ea","100504404","histocompatibility 2, class II antigen E alpha",-0.677119563797461,8.27593793202047,-1.0042137045554,0.325520484622266,0.325520484622266,-5.00235765801051
"485","1422921_at","Vpreb3","22364","V-set pre-B cell surrogate light chain 3",-0.600981277190689,7.62164520392781,-0.955798327517148,0.348919206782844,0.348919206782844,-5.04037011275586
"486","1422952_at","Sapcd1","78376","suppressor APC domain containing 1",-0.396715769265226,6.98777398173711,-0.774682754575713,0.446264348185029,0.446264348185029,-5.16718957897988
"487","1422953_at","Fpr2","14289","formyl peptide receptor 2",0.744359729887286,11.3024926705137,0.655210136175446,0.518705430324287,0.518705430324287,-5.23715079545559
"488","1422959_s_at","Rnf114","81018","ring finger protein 114",-0.117676065650446,9.30623186246856,-0.302763522094998,0.764738068350917,0.764738068350917,-5.37719899593224
"489","1422964_at","Rad23a","19358","RAD23 homolog A, nucleotide excision repair protein",-0.273627379876677,9.36257046083213,-0.693796103586103,0.494622300098041,0.494622300098041,-5.21577038842869
"490","1422965_at","Agtrap","11610","angiotensin II, type I receptor-associated protein",0.288547003748118,6.74321767264724,0.730472425632126,0.472333043918946,0.472333043918946,-5.19437017075991
"491","1422967_a_at","Tfrc","22042","transferrin receptor",-0.153337441583087,6.17413754998285,-0.394714743304351,0.696618672029519,0.696618672029519,-5.35041283389929
"492","1422978_at","Cybb","13058","cytochrome b-245, beta polypeptide",-0.170028520915597,8.54624880477856,-0.31893304264224,0.75259928394628,0.75259928394628,-5.37299470576411
"493","1422992_s_at","Pik3cd","18707","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",-0.274734503749104,6.94589286933746,-0.760852305118907,0.454324464899389,0.454324464899389,-5.1758543984283
"494","1423079_a_at","Tomm20","67952","translocase of outer mitochondrial membrane 20",-0.190343186236007,11.0005200134578,-0.509973354298676,0.614834115658327,0.614834115658327,-5.30704718632379
"495","1423083_at","Rab33b","19338","RAB33B, member RAS oncogene family",-0.326071386210827,7.63125157209704,-0.920465915512394,0.366696994267438,0.366696994267438,-5.06703091125396
"496","1423095_s_at","Crbn","58799","cereblon",-0.274862461647368,8.25013655095283,-0.766572698310872,0.450980176978629,0.450980176978629,-5.17228837323898
"497","1423097_s_at","Capn7","12339","calpain 7",-0.17072128295227,7.37440222022897,-0.399353292318151,0.693244819982098,0.693244819982098,-5.34887709827092
"498","1423100_at","Fos","14281","FBJ osteosarcoma oncogene",-0.567710166669798,8.85290286493295,-1.40600318762614,0.172828867605201,0.172828867605201,-4.62429321555247
"499","1423103_at","Rfx5","53970","regulatory factor X, 5 (influences HLA class II expression)",-0.331043081437889,7.18833468891273,-0.843934352922897,0.407228635287326,0.407228635287326,-5.12160705022032
"500","1423106_at","Ube2b","22210","ubiquitin-conjugating enzyme E2B",-0.323578062321724,11.4019092745304,-0.765205939757788,0.45177786721407,0.45177786721407,-5.1731426814531
